idx,canonical_smiles,chembl_id
9,CCc1cc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cn(C)c1=O,CHEMBL4112476
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cccc(OC(C)C)c2)nc1,CHEMBL6002048
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(CC(F)F)c(=O)c2)nc1,CHEMBL4110713
9,C=CCn1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cc1=O,CHEMBL4113104
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(CC(F)(F)F)c(=O)c2)nc1,CHEMBL4111754
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3cn(C)nc3C(F)(F)F)c(=O)n(C)n2)nc1,CHEMBL4110881
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2C2=CC(=O)OC2)nc1,CHEMBL6030261
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cc(C)c(=O)n(C)n2)nc1,CHEMBL4110795
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccc(C(O)C(C)C)nc2)nc1,CHEMBL5979207
9,COC(=O)c1ccc(-c2cnc(C)nc2OC[C@H]2CC2c2ccc(C)cn2)cn1,CHEMBL5943262
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cc(C)c(=O)n(C)c2)nc1,CHEMBL4111066
9,COc1cc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cn(C)c1=O,CHEMBL4115653
9,COCCn1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cc1=O,CHEMBL4115495
9,Cc1ccc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(F)cn3)nn(C)c2=O)nc1,CHEMBL4111621
